PID,Age,Gender,Filename,Question,Scale,Rating,Reason
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,nice – annoying,1-7,3.0,No strong feelings of niceness or annoyance.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,effective – superfluous,1-7,6.0,Braking effectiveness prevented a collision.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,irritating – likeable,1-7,5.0,Vehicle behavior was reassuring rather than irritating.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,assisting – worthless,1-7,6.0,Automation assisted by braking to avoid a crash.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,undesirable – desirable,1-7,6.0,Desirable safety response from automation.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,raising alertness – sleep-inducing,1-7,6.0,Raised alertness and kept attention high.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How changeable is the situation?,1-7,5.0,The situation was changeable.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How complicated is the situation?,1-7,6.0,The situation was quite complicated with multiple actors.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How many variables are changing?,1-7,5.0,Several changing variables were involved.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How aroused are you?,1-7,6.0,Arousal level was high due to the risk.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How much are you concentrating?,1-7,5.0,Concentration remained strong.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How much is your attention divided?,1-7,3.0,Attention was somewhat divided by road context and vehicle cues.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How much mental capacity do you have to spare?,1-7,4.0,Moderate mental capacity to spare.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How much information have you gained?,1-7,4.0,Gained information about system behavior and surrounding traffic.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How good is the information you have gained?,1-7,5.0,The information gained was fairly good.
23,80,male,processed_1_clip8_pid_23_age_80_male.csv,How familiar are you with the situation?,1-7,2.0,Not very familiar with the specific route and system.
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How mentally demanding was the task?,1-20,15.0,The task required sustained attention due to a sudden hazard
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,anxious – relaxed,-3..3,-1.0,I felt a minor anxiety from the unexpected stop
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,agitated – calm,-3..3,-1.0,The sudden braking caused mild agitation
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,unsafe – safe,-3..3,-2.0,The near miss with the van felt unsafe
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,timid – confident,-3..3,1.0,The system response increased my confidence somewhat
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,I trust the highly automated vehicle.,1-5,3.0,I somewhat trust the vehicle to handle hazards
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,I can rely on the highly automated vehicle.,1-5,3.0,I can rely on the vehicle in stressful moments
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,The system state was always clear to me.,1-5,2.0,The system state was not always clear to me
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,The system reacts unpredictably.,1-5,2.0,The system reactions felt somewhat unpredictable
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,I was able to understand why things happened.,1-5,4.0,I understood why the events occurred
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,It’s difficult to identify what the system will do next.,1-5,3.0,It was moderately hard to predict what the system would do next
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,useful – useless,1-7,6.0,The system proved useful in a hazardous moment
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,pleasant – unpleasant,1-7,5.0,The experience was unpleasant
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,bad – good,1-7,2.0,The incident felt bad
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,nice – annoying,1-7,4.0,It was somewhat annoying due to the jolt
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,effective – superfluous,1-7,6.0,The system was effective at preventing a collision
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,irritating – likeable,1-7,3.0,The braking was somewhat irritating but tolerable
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,assisting – worthless,1-7,6.0,The automation felt assisting rather than worthless
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,undesirable – desirable,1-7,2.0,The situation was undesirable
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,raising alertness – sleep-inducing,1-7,6.0,The situation raised alertness
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How changeable is the situation?,1-7,5.0,The situation was quite changeable
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How complicated is the situation?,1-7,5.0,The situation was fairly complicated
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How many variables are changing?,1-7,6.0,Many variables were changing at once
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How aroused are you?,1-7,5.0,I felt quite alert and energized
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How much are you concentrating?,1-7,6.0,I was concentrating intensely
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How much is your attention divided?,1-7,3.0,My attention was not heavily divided
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How much mental capacity do you have to spare?,1-7,3.0,I had some mental capacity to spare
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How much information have you gained?,1-7,5.0,I gained useful information from the scenario
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How good is the information you have gained?,1-7,5.0,The information I gained was good
24,37,female,processed_1_clip8_pid_24_age_37_female.csv,How familiar are you with the situation?,1-7,2.0,I am not very familiar with this situation
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How mentally demanding was the task?,1-20,16.0,Need to monitor evolving hazards and brake abruptly.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,anxious – relaxed,-3..3,-1.0,The unexpected left-turning van created anxiety.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,agitated – calm,-3..3,-1.0,I felt some agitation due to the abrupt stop.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,unsafe – safe,-3..3,-2.0,Perceived risk rose due to immediate conflict with the van.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,timid – confident,-3..3,-1.0,Apprehension about the system handling the sudden hazard.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,I trust the highly automated vehicle.,1-5,4.0,Moderate trust; I expect reasonable automatic braking.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,I can rely on the highly automated vehicle.,1-5,4.0,Reasonable reliance on the system to respond to other road users.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,The system state was always clear to me.,1-5,3.0,The system state was moderately clear during events.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,The system reacts unpredictably.,1-5,2.0,The response seemed somewhat unpredictable during the sudden hazard.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,I was able to understand why things happened.,1-5,4.0,I understood the cause-effect of the van's move.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,It’s difficult to identify what the system will do next.,1-5,3.0,Hard to anticipate what the automation would do next.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,useful – useless,1-7,6.0,The automation proved useful in managing the stop.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,pleasant – unpleasant,1-7,3.0,Experience was somewhat unpleasant due to the jolt.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,bad – good,1-7,2.0,Relatively bad due to near collision.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,nice – annoying,1-7,5.0,Unpleasant and annoying due to the abrupt stop.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,effective – superfluous,1-7,6.0,High effectiveness in braking to avoid harm.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,irritating – likeable,1-7,5.0,"Assisting and trustworthy, not irritating."
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,assisting – worthless,1-7,2.0,Assistive function; not worthless.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,undesirable – desirable,1-7,2.0,Desirable feature to reduce driver workload.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,raising alertness – sleep-inducing,1-7,6.0,Maintains vigilance; not sleepy.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How changeable is the situation?,1-7,6.0,"Highly changeable due to cyclist, van, etc."
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How complicated is the situation?,1-7,6.0,Complex with multiple interacting factors.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How many variables are changing?,1-7,5.0,Five variables are changing; manageable but not trivial.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How aroused are you?,1-7,5.0,Physiological arousal reflects risk.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How much are you concentrating?,1-7,6.0,High concentration required.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How much is your attention divided?,1-7,4.0,Attention split between road and potential hazards.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How much mental capacity do you have to spare?,1-7,3.0,Some spare capacity remains.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How much information have you gained?,1-7,5.0,Learned a lot from the event.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How good is the information you have gained?,1-7,5.0,Good quality information gained about surroundings.
2,26,male,processed_1_clip8_pid_2_age_26_male.csv,How familiar are you with the situation?,1-7,3.0,Not very familiar with such incidents.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How mentally demanding was the task?,1-20,18.0,The task required sustained vigilance due to multiple hazards.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,anxious – relaxed,-3..3,2.0,Anxiety rose as the van cut in and the stop followed.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,agitated – calm,-3..3,2.0,Heart rate rose during the abrupt braking.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,unsafe – safe,-3..3,-2.0,The van cutting into our lane created risk.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,timid – confident,-3..3,-1.0,Uncertainty about the car's responses lowered confidence.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,I trust the highly automated vehicle.,1-5,4.0,System braking felt dependable in the moment.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,I can rely on the highly automated vehicle.,1-5,4.0,I could rely on the vehicle to respond to hazards.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,The system state was always clear to me.,1-5,3.0,System state was somewhat clear but not always obvious.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,The system reacts unpredictably.,1-5,2.0,The system's reactions felt somewhat unpredictable.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,I was able to understand why things happened.,1-5,4.0,I understood why the braking occurred after the hazard became clear.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,It’s difficult to identify what the system will do next.,1-5,2.0,It's not always easy to predict what the system will do next.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,useful – useless,1-7,6.0,Autonomous braking helped avoid a collision.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,pleasant – unpleasant,1-7,3.0,The experience was unpleasant but not extremely so.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,bad – good,1-7,5.0,The system prevented a potential crash and felt effective.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,nice – annoying,1-7,3.0,Jolt and surprise were mildly annoying.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,effective – superfluous,1-7,6.0,Braking was effective in stabilizing the situation.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,irritating – likeable,1-7,5.0,"Decisive, timely actions felt reassuring."
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,assisting – worthless,1-7,6.0,The automation clearly assisted to keep us safe.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,undesirable – desirable,1-7,6.0,The automated response was desirable for safety.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,raising alertness – sleep-inducing,1-7,2.0,The event kept me alert rather than sleepy.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How changeable is the situation?,1-7,5.0,The situation quickly changed with new hazards.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How complicated is the situation?,1-7,5.0,The scenario was moderately complex with multiple actors.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How many variables are changing?,1-7,5.0,Several variables were changing simultaneously.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How aroused are you?,1-7,5.0,I was highly aroused by the sudden events.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How much are you concentrating?,1-7,6.0,I focused intensely to monitor the unfolding events.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How much is your attention divided?,1-7,4.0,Attention was drawn to multiple cues and changes.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How much mental capacity do you have to spare?,1-7,2.0,There was limited mental capacity left to spare.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How much information have you gained?,1-7,5.0,I gained substantial information about vehicle behavior.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How good is the information you have gained?,1-7,5.0,The information I gained was reasonably reliable.
3,44,male,processed_1_clip8_pid_3_age_44_male.csv,How familiar are you with the situation?,1-7,3.0,I am not very familiar with this exact system.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How mentally demanding was the task?,1-20,15.0,The rapid sequence of events required sustained attention.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,anxious – relaxed,-3..3,2.0,I felt a surge of worry during the sudden cut-in and hard brake.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,agitated – calm,-3..3,2.0,The sudden jerk and the potential crash increased agitation.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,unsafe – safe,-3..3,-3.0,A van cut into our lane creating an imminent collision risk.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,timid – confident,-3..3,1.0,I maintained some confidence in the automated braking.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,I trust the highly automated vehicle.,1-5,4.0,I generally trust the system to handle sudden hazards.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,I can rely on the highly automated vehicle.,1-5,4.0,The system demonstrated capable braking in the moment.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,The system state was always clear to me.,1-5,3.0,The camera jolted and the view became less clear.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,The system reacts unpredictably.,1-5,2.0,"Unpredictable behavior came from other drivers, not the system."
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,I was able to understand why things happened.,1-5,4.0,Cause-and-effect was understandable after the braking event.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,It’s difficult to identify what the system will do next.,1-5,4.0,Predicting the system's next move was difficult.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,useful – useless,1-7,6.0,The automated braking prevented a collision.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,pleasant – unpleasant,1-7,3.0,The ride was tense and not very pleasant.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,bad – good,1-7,5.0,The intervention was effective and we avoided a crash.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,nice – annoying,1-7,3.0,The jolts were somewhat annoying.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,effective – superfluous,1-7,6.0,The brake response was effective in preventing harm.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,irritating – likeable,1-7,4.0,The abrupt stop was startling but not overly irritating.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,assisting – worthless,1-7,6.0,The automation assisted by avoiding a crash.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,undesirable – desirable,1-7,6.0,The automation's intervention was desirable for safety.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,raising alertness – sleep-inducing,1-7,6.0,The incident increased my alertness rather than fatigue.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How changeable is the situation?,1-7,6.0,Multiple changing elements created variability.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How complicated is the situation?,1-7,6.0,Traffic dynamics and occlusions made the situation quite complex.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How many variables are changing?,1-7,6.0,Many variables were changing rapidly in the scene.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How aroused are you?,1-7,5.0,There was heightened physiological arousal during the event.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How much are you concentrating?,1-7,6.0,I focused attention on the road and potential hazards.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How much is your attention divided?,1-7,3.0,"Attention was mostly on the road, not heavily divided."
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How much mental capacity do you have to spare?,1-7,2.0,Cognitive resources were partially depleted by the load.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How much information have you gained?,1-7,5.0,I gained new cues about vehicle behavior and surroundings.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How good is the information you have gained?,1-7,5.0,The information gathered was of good quality.
4,74,female,processed_1_clip8_pid_4_age_74_female.csv,How familiar are you with the situation?,1-7,3.0,The exact scenario was unfamiliar.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How mentally demanding was the task?,1-20,16.0,High mental load from rapid changes and need to monitor the vehicle.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,anxious – relaxed,-3..3,-2.0,Proximity of potential crash and sudden events heightened anxiety.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,agitated – calm,-3..3,-2.0,"Tension rose due to near-miss dynamics, though seat was steady."
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,unsafe – safe,-3..3,-1.0,A possible conflict with the left-turning van made me feel unsafe.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,timid – confident,-3..3,1.0,I felt somewhat confident because the system handled the risk.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,I trust the highly automated vehicle.,1-5,4.0,Braking and avoidance without fault increased trust.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,I can rely on the highly automated vehicle.,1-5,4.0,Reliance on automated responses in difficult merge scenario.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,The system state was always clear to me.,1-5,3.0,Occasional occlusion and jolting made the state feel uncertain.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,The system reacts unpredictably.,1-5,3.0,The car's responses seemed plausible but not perfectly predictable.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,I was able to understand why things happened.,1-5,3.0,I could follow the cause of the stop only partly.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,It’s difficult to identify what the system will do next.,1-5,3.0,Unclear prediction when another vehicle behaved unpredictably.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,useful – useless,1-7,6.0,The safety interventions were useful.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,pleasant – unpleasant,1-7,6.0,The overall experience was unpleasant and tense.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,bad – good,1-7,3.0,Near-miss stress while the van turned left.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,nice – annoying,1-7,5.0,The experience felt irritating rather than pleasant.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,effective – superfluous,1-7,2.0,The automated system acted effectively in a crisis.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,irritating – likeable,1-7,6.0,Actions were not irritating; they were competent.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,assisting – worthless,1-7,2.0,Automation felt like helpful assistance.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,undesirable – desirable,1-7,6.0,Desirable for safety given the successful avoidance.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,raising alertness – sleep-inducing,1-7,3.0,The situation kept me alert rather than sleepy.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How changeable is the situation?,1-7,6.0,The situation changed a lot and required quick adaptation.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How complicated is the situation?,1-7,5.0,The situation was moderately to highly complicated.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How many variables are changing?,1-7,5.0,Multiple changing variables were involved.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How aroused are you?,1-7,5.0,My arousal was elevated due to tension.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How much are you concentrating?,1-7,6.0,I was highly focused on the driving scene.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How much is your attention divided?,1-7,4.0,Attention was somewhat divided between the road and potential hazards.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How much mental capacity do you have to spare?,1-7,3.0,I had limited mental capacity to spare.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How much information have you gained?,1-7,5.0,I gained substantial information about the scenario.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How good is the information you have gained?,1-7,5.0,The information I gained was fairly reliable.
5,36,male,processed_1_clip8_pid_5_age_36_male.csv,How familiar are you with the situation?,1-7,3.0,I am moderately familiar with autonomous systems but not with this route.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How mentally demanding was the task?,1-20,14.0,Hazards required continuous attention and quick interpretation due to cyclist and bend.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,anxious – relaxed,-3..3,2.0,The sudden near-miss and braking raised mild anxiety.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,agitated – calm,-3..3,1.0,Somewhat calm despite the abrupt event.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,unsafe – safe,-3..3,2.0,The left-lane incursion created an unsafe moment requiring urgent braking.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,timid – confident,-3..3,1.0,I felt somewhat confident in the vehicle's ability to handle the situation.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,I trust the highly automated vehicle.,1-5,4.0,I trust the automation to handle hazards.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,I can rely on the highly automated vehicle.,1-5,4.0,I can rely on the automated system to brake and respond.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,The system state was always clear to me.,1-5,3.0,The system state was not always obviously clear during the rapid events.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,The system reacts unpredictably.,1-5,2.0,The system's behavior did not seem unpredictable; it followed expected safety responses.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,I was able to understand why things happened.,1-5,4.0,I could understand why braking and actions occurred.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,It’s difficult to identify what the system will do next.,1-5,3.0,It's difficult to predict exactly what the system will do next.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,useful – useless,1-7,6.0,The experience was useful for evaluating the system's safety.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,pleasant – unpleasant,1-7,3.0,The drive was unpleasant due to tension.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,bad – good,1-7,3.0,Overall impression was that the drive was not ideal due to risk.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,nice – annoying,1-7,3.0,The experience was annoying despite proper functioning.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,effective – superfluous,1-7,6.0,The action was effective in avoiding a collision.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,irritating – likeable,1-7,4.0,The sudden braking and jolting was irritating.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,assisting – worthless,1-7,6.0,The system's assistance helped avoid collision.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,undesirable – desirable,1-7,6.0,Desirable safety outcome from automated intervention.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,raising alertness – sleep-inducing,1-7,6.0,Alertness raised by the rapid sequence.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How changeable is the situation?,1-7,6.0,Situation changed quickly with multiple moving parts.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How complicated is the situation?,1-7,5.0,Situation is quite complicated with several factors.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How many variables are changing?,1-7,6.0,Many variables were changing simultaneously.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How aroused are you?,1-7,5.0,Arousal level increased due to hazard.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How much are you concentrating?,1-7,6.0,I was concentrating heavily on the road and system actions.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How much is your attention divided?,1-7,3.0,Attention was mostly on driving; not heavily divided.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How much mental capacity do you have to spare?,1-7,3.0,Some mental capacity remained for monitoring.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How much information have you gained?,1-7,4.0,I gained useful information about how the system responds.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How good is the information you have gained?,1-7,5.0,The information gained was good for understanding the system.
6,64,female,processed_1_clip8_pid_6_age_64_female.csv,How familiar are you with the situation?,1-7,3.0,I am somewhat unfamiliar with this intersection and scenario.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How mentally demanding was the task?,1-20,16.0,Sudden hazard required high mental effort.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,anxious – relaxed,-3..3,-2.0,Felt anxious about a potential collision.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,agitated – calm,-3..3,-1.0,Somewhat agitated by the abrupt stop.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,unsafe – safe,-3..3,-2.0,Perceived risk during the van's left turn.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,timid – confident,-3..3,1.0,Still confident in the vehicle's handling.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,I trust the highly automated vehicle.,1-5,4.0,Moderate trust due to timely braking.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,I can rely on the highly automated vehicle.,1-5,4.0,Relied on autopilot to brake promptly.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,The system state was always clear to me.,1-5,2.0,Not all system cues were obvious mid-incident.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,The system reacts unpredictably.,1-5,2.0,No surprising maneuvers; reactions were expected.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,I was able to understand why things happened.,1-5,4.0,Cause and sequence were explainable.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,It’s difficult to identify what the system will do next.,1-5,3.0,Next moves were partly predictable but still uncertain.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,useful – useless,1-7,3.0,Experience was somewhat useful for evaluating the system.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,pleasant – unpleasant,1-7,6.0,Unpleasant due to near-crash experience.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,bad – good,1-7,4.0,"Not great, but manageable with proper response."
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,nice – annoying,1-7,5.0,The sudden jolt was annoying.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,effective – superfluous,1-7,5.0,Moderately effective at mitigating risk.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,irritating – likeable,1-7,3.0,Mild irritation due to abrupt stop.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,assisting – worthless,1-7,2.0,Assisting but not overwhelming.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,undesirable – desirable,1-7,4.0,"Somewhat desirable for safety, though anxiety lingers."
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,raising alertness – sleep-inducing,1-7,2.0,Kept me alert without overload.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How changeable is the situation?,1-7,5.0,High changeability with van actions.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How complicated is the situation?,1-7,4.0,Increased complexity due to multiple actors and decisions.
7,26,female,processed_1_clip8_pid_7_age_26_female.csv,How many variables are changing?,1-7,5.0,"Several changing factors (pedestrian, van, braking)."
